,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
6481,No,Cash Back,Postcard,Low,more than 1,Yes,Medium,more than 2,1,5,Yes,7.09153410677407
6482,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,3,Yes,7.040317452065108
6483,No,Points,Postcard,High,1,No,Medium,2,1,2,Yes,6.7543126817385595
6484,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,No,7.1505053599352655
6485,No,Cash Back,Letter,High,more than 1,No,Low,more than 2,1,3,Yes,6.911000009147026
6486,No,Air Miles,Letter,Medium,1,No,High,1,more than 1,4,Yes,7.088408778675395
6487,No,Air Miles,Letter,Low,more than 1,No,Medium,2,more than 1,3,Yes,6.844815479208263
6488,No,Air Miles,Postcard,Low,1,No,High,2,1,4,Yes,6.845081684454079
6489,No,Cash Back,Letter,Medium,1,No,Low,1,1,3,No,6.625060748041395
6490,No,Air Miles,Letter,Low,1,Yes,High,2,1,4,Yes,6.965316389506668
6491,No,Cash Back,Letter,Medium,1,Yes,Low,1,1,4,Yes,6.668228248417403
6492,No,Cash Back,Letter,Low,1,No,High,2,1,3,Yes,7.098169005673428
6493,No,Points,Postcard,High,1,No,Low,more than 2,1,4,Yes,7.1532472339601085
6494,No,Points,Postcard,High,1,No,Medium,2,1,2,Yes,6.819470364114565
6495,No,Air Miles,Letter,Low,1,No,Low,2,1,2,Yes,7.226936018493289
6496,No,Air Miles,Postcard,Low,1,No,Low,1,1,2,Yes,6.662174382548992
6497,No,Air Miles,Postcard,Medium,1,No,Low,2,1,5,Yes,7.118421308785234
6498,No,Air Miles,Letter,Medium,1,Yes,Low,1,1,2,Yes,6.922151159265869
6499,No,Points,Letter,Medium,1,No,High,2,more than 1,4,No,7.2303821087812965
6500,No,Points,Postcard,Medium,1,Yes,Low,more than 2,1,2,Yes,7.115988217560592
6501,No,Cash Back,Letter,Medium,1,No,Medium,1,1,5,Yes,6.931471805599453
6502,No,Cash Back,Postcard,Low,1,No,Low,1,1,4,No,7.2078598714324755
6503,No,Air Miles,Postcard,Medium,1,No,High,more than 2,more than 1,2,Yes,6.507277712385012
6504,No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,6.95129358099662
6505,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,No,7.124075604948222
6506,No,Cash Back,Letter,Medium,1,No,Low,2,1,3,Yes,6.599189995613932
6507,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,4,Yes,6.90875477931522
6508,No,Cash Back,Postcard,Medium,1,Yes,Low,2,more than 1,5,Yes,6.852506804751658
6509,No,Cash Back,Postcard,Medium,1,No,High,more than 2,1,5,No,6.951772164398911
6510,Yes,Points,Postcard,Low,more than 1,No,Medium,more than 2,1,1,Yes,6.6083379503119355
6511,No,Points,Postcard,High,1,No,High,1,1,2,No,6.515823185156557
6512,No,Cash Back,Postcard,High,more than 1,No,Low,1,1,3,Yes,6.941673497185597
6513,No,Air Miles,Letter,Low,1,No,Medium,1,1,4,No,7.349552316337692
6514,No,Points,Letter,High,more than 1,No,Medium,2,1,4,No,6.9134888108298975
6515,No,Points,Letter,Medium,more than 1,No,High,2,1,4,Yes,7.4720742751881275
6516,No,Air Miles,Postcard,High,1,No,Low,more than 2,more than 1,5,Yes,6.844282856026563
6517,No,Air Miles,Letter,High,1,No,High,2,more than 1,4,No,6.986104245393113
6518,No,Air Miles,Postcard,Medium,1,No,High,2,1,3,Yes,6.870572487854421
6519,No,Air Miles,Postcard,Medium,1,Yes,High,1,1,4,Yes,7.078552349924138
6520,No,Points,Postcard,Medium,1,No,High,1,1,5,Yes,6.38856140554563
6521,No,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,6.8630193851407455
6522,No,Air Miles,Letter,Medium,1,No,High,2,1,3,No,7.048169182697351
6523,No,Cash Back,Letter,Low,1,No,Medium,1,1,3,Yes,7.240649694255466
6524,No,Points,Letter,High,1,No,Medium,2,1,3,Yes,6.613719732558181
6525,No,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,2,Yes,6.948177193481053
6526,No,Points,Postcard,High,1,No,Medium,2,1,3,No,6.758965205396975
6527,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,6.911000009147026
6528,Yes,Air Miles,Postcard,Low,1,Yes,Low,1,1,3,No,7.077287060847698
6529,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,6.963426476352598
6530,No,Points,Postcard,Low,more than 1,No,High,2,1,4,No,6.973308909721576
6531,No,Points,Letter,Medium,1,No,High,2,1,4,No,7.18954502572908
6532,No,Points,Letter,Low,1,No,High,1,more than 1,3,Yes,6.665683717782408
6533,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,7.145393276446799
6534,Yes,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,7.050122520269059
6535,No,Air Miles,Letter,Medium,1,No,Low,1,1,5,Yes,6.674876998571031
6536,No,Cash Back,Postcard,Low,1,No,Medium,2,1,4,Yes,6.916467219584159
6537,No,Cash Back,Postcard,Medium,1,Yes,High,more than 2,1,4,Yes,6.843483388961997
6538,No,Cash Back,Postcard,High,1,No,High,1,1,3,Yes,6.836796190041643
6539,No,Cash Back,Postcard,High,1,No,Medium,1,1,5,Yes,6.5195159515390415
6540,No,Cash Back,Postcard,High,1,No,High,1,1,4,Yes,6.698268054115413
6541,No,Air Miles,Postcard,Medium,more than 1,No,Medium,more than 2,1,2,Yes,6.913737350659685
6542,No,Points,Postcard,Low,1,No,Medium,2,1,5,No,7.0865288825604065
6543,No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,Yes,6.92510391731675
6544,No,Cash Back,Letter,Medium,1,Yes,Low,1,1,5,No,7.016385443507586
6545,No,Cash Back,Postcard,High,more than 1,No,Low,2,1,4,Yes,7.060047089324396
6546,Yes,Points,Postcard,Medium,1,No,Low,more than 2,more than 1,2,Yes,7.122866658599083
6547,No,Points,Letter,Medium,1,No,Low,more than 2,1,3,Yes,6.957735211287158
6548,No,Air Miles,Letter,High,1,No,Medium,2,1,3,Yes,6.786999077846337
6549,No,Cash Back,Postcard,High,more than 1,No,Medium,more than 2,1,4,No,7.195937226475569
6550,No,Air Miles,Letter,Medium,1,No,Low,more than 2,more than 1,5,No,7.109266530169233
6551,No,Air Miles,Letter,Medium,1,No,High,1,1,3,Yes,6.927557906278317
6552,No,Points,Letter,High,1,No,High,more than 2,1,5,Yes,7.013915474810528
6553,No,Cash Back,Postcard,High,1,No,Low,1,1,4,No,6.523562306149512
6554,No,Air Miles,Letter,Medium,1,Yes,High,more than 2,1,4,Yes,6.949856455000773
6555,No,Points,Letter,Low,1,No,High,2,1,3,Yes,7.060047089324396
6556,No,Cash Back,Postcard,Low,1,No,High,2,1,4,Yes,6.596121985707843
6557,Yes,Cash Back,Postcard,Low,more than 1,No,Medium,more than 2,1,3,Yes,6.946013991099227
6558,No,Air Miles,Letter,High,more than 1,No,High,2,more than 1,4,Yes,6.7782159076271515
6559,No,Air Miles,Letter,High,1,No,Low,1,1,4,Yes,6.690531670178918
6560,No,Cash Back,Postcard,Medium,more than 1,Yes,High,more than 2,1,4,No,7.023758954738443
6561,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,6,Yes,7.250812926961684
6562,No,Cash Back,Postcard,Medium,more than 1,No,High,1,1,4,Yes,6.901485665968542
6563,No,Cash Back,Letter,High,more than 1,No,Medium,1,1,5,No,6.540308238061494
6564,No,Air Miles,Postcard,Medium,1,No,High,2,1,5,No,6.882437470997847
6565,Yes,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,7.182542063448185
6566,No,Air Miles,Postcard,High,1,No,Low,2,more than 1,4,No,6.947937068614969
6567,No,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,3,Yes,7.076442644500288
6568,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,7.047082344203236
6569,No,Points,Postcard,High,more than 1,No,Medium,more than 2,more than 1,2,Yes,6.874198495453294
6570,No,Cash Back,Letter,High,1,No,Low,1,1,4,Yes,7.057682767965088
6571,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,6.923382534867836
6572,No,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,6.995079107153812
6573,No,Points,Letter,Low,1,No,High,2,1,4,Yes,7.2303821087812965
6574,No,Points,Letter,Medium,1,No,High,2,1,4,Yes,6.568428973378017
6575,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,7.283791576399489
6576,No,Air Miles,Postcard,Low,1,No,Low,1,1,4,Yes,7.277420482959114
6577,No,Air Miles,Postcard,Medium,1,No,Low,1,more than 1,3,No,6.946735578623021
6578,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,3,Yes,6.990026271414931
6579,No,Cash Back,Letter,Low,1,No,Low,1,1,4,Yes,7.087782539222719
6580,Yes,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,6.911996273239391
6581,No,Cash Back,Letter,Low,more than 1,No,Medium,2,1,4,Yes,6.4765876735216
6582,No,Cash Back,Postcard,Medium,1,Yes,Low,2,1,6,No,6.574727104763479
6583,No,Points,Letter,Medium,more than 1,No,High,2,more than 1,4,Yes,7.026648808922547
6584,No,Points,Postcard,High,more than 1,No,Low,2,1,5,No,7.151681369478875
6585,No,Cash Back,Postcard,Low,more than 1,Yes,High,2,1,4,Yes,6.708389287578924
6586,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,3,No,6.568779912142806
6587,No,Air Miles,Letter,High,1,Yes,High,more than 2,more than 1,4,No,7.13289683295902
6588,No,Points,Letter,High,1,No,Medium,2,1,6,No,6.869793772695019
6589,No,Cash Back,Letter,High,1,No,High,1,more than 1,4,Yes,7.0653998480636515
6590,No,Air Miles,Postcard,Medium,more than 1,No,High,1,more than 1,5,Yes,7.0936122455103305
6591,No,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,7.15305163493748
6592,No,Points,Postcard,Medium,more than 1,No,Medium,1,1,4,Yes,6.627048820266781
6593,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,3,Yes,6.726233402358747
6594,No,Cash Back,Letter,Medium,1,No,Low,2,1,2,Yes,7.318207928601341
6595,No,Air Miles,Postcard,Medium,more than 1,No,High,2,1,4,Yes,6.99691019029303
6596,No,Points,Letter,Medium,1,No,Low,1,1,2,Yes,6.541029999189903
6597,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,6.977747650802172
6598,No,Cash Back,Postcard,High,1,Yes,Low,2,1,3,Yes,6.964135612418245
6599,No,Air Miles,Postcard,Medium,more than 1,No,High,1,1,4,Yes,6.80211694695914
6600,No,Air Miles,Letter,High,1,No,Low,1,1,1,No,7.024649030453636
6601,No,Points,Letter,Medium,1,No,Low,2,1,2,Yes,6.502790045915623
6602,No,Cash Back,Postcard,Low,more than 1,No,Medium,2,1,3,Yes,7.070086690899589
6603,No,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,3,Yes,6.664409020350408
6604,No,Air Miles,Postcard,Low,1,No,Low,more than 2,1,3,Yes,6.993932975223189
6605,No,Air Miles,Letter,Medium,1,No,Medium,2,more than 1,6,No,7.449498005382849
6606,No,Cash Back,Postcard,High,1,No,Medium,1,1,3,Yes,6.622071209193029
6607,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,more than 1,3,No,7.161815932931068
6608,No,Points,Postcard,Low,more than 1,No,Low,more than 2,1,4,Yes,7.0823386396809695
6609,Yes,Points,Postcard,Low,1,Yes,Low,1,1,1,No,7.1681946150400435
6610,No,Air Miles,Letter,Medium,1,No,Medium,2,more than 1,6,Yes,6.965788310232747
6611,No,Cash Back,Letter,Low,1,No,Medium,2,1,3,Yes,6.800448425993628
6612,No,Points,Letter,Low,more than 1,Yes,Medium,2,1,4,Yes,6.977281341630747
6613,No,Points,Letter,High,1,No,High,2,1,4,Yes,6.64736406676626
6614,No,Cash Back,Postcard,Medium,more than 1,No,Medium,1,1,5,No,7.0192966537150445
6615,Yes,Points,Letter,Medium,1,No,Low,more than 2,1,5,Yes,7.029972911706386
6616,No,Points,Postcard,Medium,1,No,Low,1,1,4,Yes,7.1681946150400435
6617,No,Points,Postcard,Medium,1,No,Low,2,1,3,No,6.996681488176539
6618,No,Points,Letter,Medium,1,No,Medium,2,1,5,No,6.948897222313312
6619,No,Air Miles,Letter,Low,1,Yes,Low,more than 2,1,4,Yes,6.536691597591305
6620,No,Points,Letter,High,1,No,High,more than 2,1,4,Yes,7.069448867980125
6621,No,Cash Back,Postcard,High,1,No,Low,1,1,6,No,7.040536390215956
6622,No,Points,Letter,High,1,Yes,Low,1,1,3,Yes,6.537777963803526
6623,No,Points,Postcard,Medium,1,No,Low,more than 2,more than 1,5,Yes,6.85935253975397
6624,No,Points,Postcard,Low,1,No,Low,2,1,3,Yes,7.0091830716122505
6625,No,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,2,Yes,6.815091594118718
6626,No,Air Miles,Postcard,Low,1,Yes,Low,1,1,3,Yes,6.810142450115136
6627,No,Cash Back,Letter,Low,1,No,Low,more than 2,1,3,No,7.091117960284502
6628,No,Points,Postcard,High,1,No,High,more than 2,1,4,Yes,6.70502691241052
6629,No,Air Miles,Postcard,High,1,No,Medium,more than 2,more than 1,5,Yes,7.303843225277705
6630,No,Air Miles,Postcard,High,1,Yes,Medium,more than 2,1,2,Yes,7.0486035875695165
6631,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,3,No,7.246546253822308
6632,No,Points,Postcard,Low,1,No,Medium,1,1,2,Yes,6.97166860472579
6633,No,Points,Postcard,High,more than 1,No,High,1,1,6,Yes,6.803782688599159
6634,No,Air Miles,Letter,Medium,1,No,Medium,2,1,5,No,6.932691764272168
6635,Yes,Cash Back,Postcard,High,more than 1,No,Medium,1,1,3,No,6.862234763680328
6636,No,Points,Postcard,Medium,1,No,Medium,2,1,4,No,6.4853983032037545
6637,No,Air Miles,Postcard,Low,1,No,High,more than 2,1,4,No,6.658331918647447
6638,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,7.493038813666137
6639,No,Cash Back,Letter,Medium,1,No,High,1,more than 1,2,Yes,7.028201432058005
6640,No,Cash Back,Letter,Medium,1,No,Medium,2,more than 1,4,Yes,7.110083690582427
6641,No,Cash Back,Letter,Medium,1,No,High,1,1,2,Yes,6.987259380094736
6642,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,No,6.839208736447027
6643,No,Points,Letter,Medium,1,Yes,High,2,1,5,Yes,7.245476735003782
6644,No,Points,Postcard,High,more than 1,No,Medium,2,1,2,Yes,6.866933284461882
6645,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,2,Yes,7.126689985522292
6646,No,Points,Postcard,High,1,No,Medium,1,1,5,Yes,7.158903026705945
6647,No,Cash Back,Postcard,Medium,1,No,Low,2,1,2,Yes,7.045123053274943
6648,No,Points,Letter,Medium,1,No,Medium,2,more than 1,2,No,6.888317585089662
6649,No,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,3,Yes,6.74111020157319
6650,No,Points,Letter,High,1,No,High,1,1,2,Yes,7.078763075875818
6651,No,Points,Letter,High,more than 1,No,Low,2,more than 1,3,Yes,7.2157912973143095
6652,Yes,Cash Back,Postcard,High,1,No,Medium,more than 2,1,4,Yes,6.484635235635252
6653,No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,5,No,7.087155907348428
6654,No,Air Miles,Letter,High,1,No,Medium,more than 2,1,3,No,7.098169005673428
6655,No,Points,Postcard,Medium,1,No,Low,1,more than 1,4,No,7.248148390346587
6656,No,Points,Postcard,High,1,No,High,2,1,6,Yes,6.835990712752826
6657,No,Cash Back,Postcard,High,1,No,High,1,1,4,Yes,6.731912688285892
6658,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,7.365496531655673
6659,No,Cash Back,Letter,High,1,No,Medium,1,1,5,Yes,7.069023426578259
6660,No,Points,Postcard,Low,1,Yes,Medium,2,more than 1,3,Yes,7.011439390259019
6661,Yes,Points,Letter,Medium,1,No,Low,2,more than 1,6,No,7.031520386316068
6662,No,Points,Letter,High,1,Yes,Medium,1,1,3,Yes,7.2456550675945355
6663,No,Points,Letter,High,1,No,High,1,1,4,Yes,7.097548850614793
6664,No,Cash Back,Postcard,Low,1,Yes,Medium,1,1,3,No,6.864064590357404
6665,No,Points,Postcard,High,more than 1,No,High,2,more than 1,3,Yes,7.097962330050082
6666,No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,Yes,7.441027091577958
6667,No,Points,Letter,High,1,Yes,Medium,1,more than 1,5,No,7.03592859270512
6668,No,Air Miles,Postcard,High,1,No,Low,1,1,2,Yes,6.9874902470009905
6669,No,Points,Postcard,Medium,1,No,Low,1,1,2,No,6.904750769961838
6670,No,Cash Back,Postcard,Medium,1,No,Low,1,1,3,Yes,6.89719976504262
6671,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,1,2,Yes,7.02509377139937
6672,No,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,1,Yes,7.179117402566821
6673,No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,7.168579897264035
6674,No,Cash Back,Letter,Low,more than 1,No,High,2,1,4,Yes,7.043378232766852
6675,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,6.911996273239391
6676,No,Cash Back,Postcard,Medium,1,Yes,Low,2,1,4,Yes,7.460058682194437
6677,No,Cash Back,Postcard,Medium,1,No,High,2,1,5,Yes,6.9411900550683745
6678,No,Air Miles,Letter,Low,1,No,Low,more than 2,1,3,Yes,6.764750584565133
6679,No,Cash Back,Postcard,Medium,more than 1,Yes,Low,1,more than 1,3,Yes,6.883462586413092
6680,No,Air Miles,Postcard,Low,1,No,High,1,1,5,Yes,6.856461984594587
6681,No,Cash Back,Postcard,Medium,1,No,Low,1,1,5,Yes,7.1010579882853255
6682,No,Points,Letter,High,1,No,Medium,1,1,5,Yes,7.124478262493424
6683,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,7.121858085644198
6684,No,Cash Back,Letter,Medium,1,No,High,more than 2,1,4,Yes,6.967909201801884
6685,No,Air Miles,Letter,Low,1,No,Low,2,1,3,No,6.895176496775277
6686,No,Points,Postcard,Low,1,No,High,1,more than 1,4,Yes,7.14775594736277
6687,No,Air Miles,Postcard,Medium,1,No,High,1,1,3,No,6.993244664997552
6688,No,Air Miles,Letter,High,1,Yes,High,1,more than 1,1,Yes,7.14401246944173
6689,No,Cash Back,Letter,Medium,1,No,Medium,2,more than 1,3,No,6.9782137426306985
6690,No,Cash Back,Letter,Low,1,No,High,more than 2,1,3,No,6.866672833880907
6691,No,Cash Back,Postcard,Medium,1,Yes,Low,2,more than 1,4,No,7.142827401161621
6692,No,Air Miles,Letter,High,1,No,High,2,1,4,No,6.874715424903937
6693,No,Cash Back,Letter,Low,1,No,High,more than 2,1,2,No,7.2522311154638714
6694,No,Points,Postcard,High,1,No,Low,1,1,4,Yes,6.977980723871634
6695,No,Air Miles,Letter,Low,1,No,Medium,1,more than 1,4,Yes,7.011439390259019
6696,No,Points,Letter,Low,1,No,Medium,more than 2,1,5,No,7.172424577124845
6697,No,Points,Letter,High,1,No,Low,2,1,5,Yes,7.007600613951853
6698,No,Cash Back,Letter,Low,1,No,Medium,more than 2,1,2,Yes,7.4589067742196935
6699,Yes,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,7.13966033596492
6700,No,Points,Postcard,Medium,more than 1,Yes,Medium,more than 2,1,2,Yes,6.69641677311769
6701,No,Air Miles,Postcard,High,1,No,High,more than 2,1,4,Yes,7.346171487229987
6702,No,Air Miles,Letter,Low,1,No,Medium,1,1,3,Yes,7.084016844396216
6703,No,Cash Back,Letter,Low,more than 1,No,Medium,1,1,5,Yes,6.8322232163697
6704,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,3,No,7.050989447068045
6705,No,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,4,Yes,6.948657270302562
6706,No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,1,5,Yes,6.764750584565133
6707,No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,4,Yes,7.0150389442018115
6708,No,Air Miles,Letter,Medium,1,No,High,1,1,3,Yes,6.712652387823449
6709,Yes,Points,Postcard,Medium,1,No,Low,1,1,4,Yes,6.900227012561346
6710,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,Yes,7.007826832706352
6711,No,Air Miles,Letter,Low,1,No,Medium,2,1,2,Yes,7.039879431909179
6712,No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,7.024871425650817
6713,No,Points,Letter,Medium,1,Yes,Medium,2,1,3,No,7.024649030453636
6714,No,Points,Letter,Medium,1,No,Medium,1,1,4,Yes,6.54606779321986
6715,No,Cash Back,Postcard,Low,more than 1,No,High,more than 2,more than 1,4,No,6.899723107284872
6716,No,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,No,6.955354257781416
6717,Yes,Air Miles,Letter,Low,1,No,High,1,1,4,Yes,7.177973237682275
6718,No,Air Miles,Postcard,Medium,1,No,Low,2,1,3,Yes,6.9034962220617535
6719,No,Air Miles,Letter,High,1,No,High,1,1,4,Yes,6.745530423887304
6720,No,Points,Postcard,Medium,1,Yes,Medium,1,1,4,Yes,6.795426094008217
6721,No,Points,Letter,Medium,1,No,Medium,2,1,3,No,6.730421263699221
6722,No,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,7.172040773627522
6723,No,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,7.422672520651381
6724,No,Cash Back,Letter,Low,1,No,Medium,1,1,3,No,6.82001636467413
6725,No,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,3,Yes,6.944810186933148
6726,No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,1,5,Yes,6.963899289600177
6727,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,7.104554854956745
6728,No,Points,Letter,Medium,1,No,High,1,1,1,Yes,7.205820756813606
6729,No,Cash Back,Letter,Medium,1,No,Low,1,1,3,No,7.180640922191161
6730,No,Air Miles,Postcard,Low,1,Yes,Low,more than 2,1,4,No,6.823830044044376
6731,No,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,7.062619989543053
6732,No,Cash Back,Letter,Low,more than 1,No,High,2,1,4,No,6.717199917261079
6733,No,Points,Postcard,Medium,1,No,Medium,2,more than 1,4,No,6.858039686736205
6734,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,6.891879929823847
6735,No,Air Miles,Postcard,Low,1,No,High,1,1,3,Yes,6.905753276311464
6736,No,Air Miles,Postcard,Low,more than 1,No,High,2,more than 1,3,Yes,6.962006693814053
6737,No,Cash Back,Letter,Low,1,No,Medium,more than 2,1,4,No,6.745236349484363
6738,No,Points,Postcard,Medium,more than 1,No,Low,2,more than 1,3,No,7.054233745360861
6739,No,Points,Letter,Medium,1,No,High,2,more than 1,2,Yes,7.102705095925565
6740,No,Air Miles,Letter,Medium,1,No,Low,1,1,3,No,6.892387801851015
6741,No,Cash Back,Postcard,Medium,1,Yes,Medium,1,1,4,Yes,6.638240510485805
6742,No,Air Miles,Letter,Medium,1,No,Low,2,1,3,No,7.110696122978827
6743,No,Points,Letter,Medium,1,No,Low,more than 2,1,2,Yes,7.119433352187069
6744,No,Points,Postcard,Medium,more than 1,Yes,Low,2,1,3,Yes,6.6083379503119355
6745,No,Cash Back,Letter,Medium,1,No,High,1,more than 1,4,No,7.009634742803308
6746,No,Air Miles,Postcard,High,1,No,High,2,1,4,Yes,6.483107351457199
6747,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,2,No,6.822197390620491
6748,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,6.59748670785756
6749,No,Points,Postcard,High,more than 1,No,Low,2,1,2,Yes,6.930005887916956
6750,No,Points,Postcard,Low,1,No,Low,1,1,3,No,6.918942468372702
6751,No,Air Miles,Postcard,Low,1,No,Medium,2,1,4,Yes,6.448889394146858
6752,No,Points,Postcard,Medium,1,Yes,Medium,2,1,4,No,7.210449109054355
6753,No,Points,Letter,Medium,more than 1,No,Low,1,1,3,Yes,6.980773371718709
6754,No,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,3,Yes,7.058543168104206
6755,No,Air Miles,Letter,Medium,1,No,High,1,more than 1,4,Yes,7.024649030453636
6756,Yes,Points,Postcard,Low,1,No,Low,1,more than 1,5,No,6.751978277410295
6757,No,Cash Back,Letter,Low,1,No,High,1,more than 1,3,Yes,6.945773346169658
6758,No,Cash Back,Postcard,High,more than 1,No,Medium,1,1,4,Yes,6.799613120362434
6759,No,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,6.974011074759202
6760,No,Points,Postcard,Low,1,No,Low,2,1,2,No,7.2622779083527265
6761,No,Air Miles,Postcard,Medium,1,No,High,1,1,3,Yes,7.35131867568896
6762,No,Cash Back,Letter,Medium,1,No,Low,1,1,5,Yes,6.941431805341521
6763,No,Cash Back,Letter,High,1,Yes,High,2,1,6,Yes,6.642486801367256
6764,No,Air Miles,Postcard,High,1,Yes,High,more than 2,more than 1,4,Yes,7.05380177991138
6765,No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,3,Yes,7.141640926828249
6766,No,Points,Postcard,High,more than 1,No,Medium,more than 2,1,3,Yes,7.1528559976483885
6767,No,Cash Back,Postcard,Low,1,No,High,1,more than 1,4,No,6.495643128152179
