,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
15343,Yes,Air Miles,Postcard,High,1,No,Low,2,1,3,Yes,6.942398222425677
15344,Yes,Points,Letter,High,more than 1,No,Low,more than 2,more than 1,5,Yes,7.039660349862076
15345,Yes,Points,Postcard,Medium,1,No,Medium,1,more than 1,4,No,7.0904934156613075
15346,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,4,No,6.610696044717759
15347,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,more than 1,6,Yes,7.275345434661375
15348,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,2,No,6.785870090992013
15349,Yes,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,5,Yes,6.914234245079846
15350,Yes,Points,Postcard,Medium,1,No,Low,1,1,2,Yes,6.8611876431658025
15351,Yes,Points,Postcard,Medium,1,No,Medium,more than 2,1,4,Yes,6.830334132013552
15352,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,6.96082199991883
15353,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,6.942881080957511
15354,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,No,6.93537044601511
15355,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,2,Yes,6.898714534329988
15356,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,Yes,6.9584483932976555
15357,Yes,Air Miles,Postcard,Low,1,No,High,2,1,4,Yes,6.893656354602635
15358,Yes,Air Miles,Letter,High,1,No,Medium,1,1,3,Yes,7.24422751560335
15359,Yes,Air Miles,Postcard,Low,1,No,Medium,2,1,3,No,6.7943065864745575
15360,Yes,Points,Postcard,Medium,1,No,Low,1,1,6,No,6.984253249954862
15361,Yes,Points,Postcard,Low,1,No,High,2,1,3,Yes,6.931471805599453
15362,Yes,Cash Back,Letter,Low,1,Yes,Low,1,more than 1,3,Yes,7.1127348596686755
15363,Yes,Air Miles,Letter,Medium,more than 1,Yes,Low,1,1,3,Yes,7.157346000311195
15364,Yes,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,4,Yes,7.025538314638521
15365,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,6.878326468291325
15366,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,3,Yes,7.1751070849606675
15367,Yes,Points,Letter,Medium,1,No,Low,more than 2,1,4,Yes,6.919683849847411
15368,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.8684945650288345
15369,Yes,Points,Postcard,Medium,more than 1,No,Low,1,more than 1,4,No,6.977281341630747
15370,Yes,Cash Back,Letter,High,1,No,Low,2,1,4,Yes,7.045558783129332
15371,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,3,Yes,7.443078374348516
15372,Yes,Air Miles,Letter,Low,1,No,Low,2,more than 1,4,Yes,7.138073034044347
15373,Yes,Points,Letter,Medium,1,No,Low,2,more than 1,2,Yes,7.0894516403821735
15374,Yes,Points,Postcard,Low,1,No,Low,2,1,5,No,6.843216757844566
15375,Yes,Points,Letter,High,more than 1,No,Low,more than 2,more than 1,5,Yes,7.039660349862076
15376,Yes,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,7.054665524296758
15377,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,6.9584483932976555
15378,Yes,Air Miles,Letter,Medium,more than 1,No,Low,2,1,4,Yes,7.060476365999801
15379,Yes,Air Miles,Letter,Low,1,No,Low,1,1,3,No,6.877038306320077
15380,Yes,Air Miles,Postcard,Low,1,No,Low,2,more than 1,3,Yes,6.887552571664617
15381,Yes,Points,Postcard,Low,1,Yes,Low,1,1,1,No,7.1681946150400435
15382,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,7.114159506292049
15383,Yes,Cash Back,Postcard,Low,1,No,Low,2,more than 1,3,No,7.2704868445034005
15384,Yes,Cash Back,Postcard,Low,1,No,High,more than 2,1,4,Yes,6.770215864960075
15385,Yes,Points,Postcard,Medium,1,No,Medium,2,1,2,Yes,7.01907301511409
15386,Yes,Points,Letter,Medium,1,No,Low,more than 2,1,2,Yes,7.191617565331053
15387,Yes,Points,Postcard,High,more than 1,Yes,Low,2,1,3,No,6.918942468372702
15388,Yes,Cash Back,Postcard,High,1,No,Low,more than 2,1,3,No,6.754604099487962
15389,Yes,Cash Back,Postcard,Medium,1,No,Low,1,1,3,Yes,7.12568526324346
15390,Yes,Cash Back,Letter,Medium,1,No,Low,2,more than 1,6,Yes,6.604621101971435
15391,Yes,Air Miles,Postcard,Low,1,Yes,High,1,1,4,Yes,7.058973090724758
15392,Yes,Air Miles,Postcard,High,more than 1,No,Medium,2,more than 1,5,Yes,6.884742504673064
15393,Yes,Cash Back,Postcard,Medium,1,No,Low,1,more than 1,3,No,6.942156705699469
15394,Yes,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,5,No,7.033286001429347
15395,Yes,Points,Postcard,Low,1,No,Low,2,1,5,Yes,7.108039536150264
15396,Yes,Points,Postcard,Low,1,No,Low,2,1,5,No,6.913985828732773
15397,Yes,Air Miles,Postcard,Low,1,Yes,Medium,2,1,3,Yes,6.703188113240863
15398,Yes,Points,Postcard,Low,1,Yes,Low,2,1,4,No,6.5940714039913555
15399,Yes,Air Miles,Postcard,Medium,1,Yes,High,2,1,2,No,7.169927217263825
15400,Yes,Points,Postcard,Medium,1,Yes,Low,more than 2,1,4,Yes,7.167809184316444
15401,Yes,Air Miles,Postcard,High,1,No,Low,1,1,4,Yes,6.9219047020865565
15402,Yes,Air Miles,Letter,Medium,1,Yes,Medium,more than 2,1,3,Yes,6.864586783580759
15403,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,more than 2,1,4,No,6.709913910530146
15404,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,No,6.9874902470009905
15405,Yes,Points,Letter,High,1,No,Low,2,1,3,No,7.230201031370209
15406,Yes,Points,Postcard,Low,1,No,Low,more than 2,more than 1,4,Yes,7.061548752161554
15407,Yes,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,7.313220387090301
15408,Yes,Points,Postcard,Low,1,Yes,Low,2,1,4,No,6.5940714039913555
15409,Yes,Air Miles,Letter,Medium,1,Yes,Medium,more than 2,more than 1,3,Yes,6.5231951315538685
15410,Yes,Air Miles,Postcard,High,1,No,Medium,2,1,5,Yes,7.030636408357952
15411,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,1,Yes,6.996223926969745
15412,Yes,Cash Back,Letter,Low,1,No,Low,1,1,3,Yes,6.864064590357404
15413,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,3,Yes,7.1751070849606675
15414,Yes,Cash Back,Postcard,High,1,No,Low,2,1,4,Yes,6.799334530027717
15415,Yes,Air Miles,Postcard,Low,1,Yes,Low,1,1,4,Yes,7.159680631721799
15416,Yes,Cash Back,Postcard,Medium,1,No,Low,1,1,4,No,6.836259277277067
15417,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,No,7.068384924907105
15418,Yes,Points,Postcard,Medium,1,No,Low,2,1,4,No,6.972840525638071
15419,Yes,Points,Letter,Low,more than 1,No,Low,more than 2,1,3,Yes,7.283104763185678
15420,Yes,Cash Back,Postcard,Low,1,No,Low,more than 2,1,4,Yes,6.860401582598667
15421,Yes,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,2,Yes,6.880897824812254
15422,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,5,No,6.96979066990159
15423,Yes,Air Miles,Letter,Medium,more than 1,No,Low,more than 2,1,3,No,7.005562338985049
15424,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.615395616979245
15425,Yes,Air Miles,Letter,High,1,Yes,Low,2,more than 1,4,Yes,7.188035021667156
15426,Yes,Air Miles,Postcard,High,1,No,Low,2,1,1,Yes,6.941915130628842
15427,Yes,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,6,Yes,7.1258862884728025
15428,Yes,Air Miles,Postcard,Medium,1,No,High,1,1,3,Yes,6.79794041297493
15429,Yes,Cash Back,Postcard,Medium,1,Yes,Low,2,1,4,No,7.000106540046323
15430,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,2,Yes,6.9782137426306985
15431,Yes,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,No,7.157930169347377
15432,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,No,7.068384924907105
15433,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,No,6.961059051004448
15434,Yes,Points,Postcard,High,1,No,Low,1,1,3,Yes,6.9243665447873335
15435,Yes,Air Miles,Letter,Medium,more than 1,No,Low,1,more than 1,3,Yes,6.885254013635623
15436,Yes,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,5,No,7.033286001429347
15437,Yes,Cash Back,Postcard,Low,more than 1,No,Low,more than 2,1,2,Yes,6.965316389506668
15438,Yes,Air Miles,Postcard,High,1,Yes,Low,more than 2,1,2,Yes,6.8949233001667585
15439,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.849596364808605
15440,Yes,Air Miles,Postcard,High,1,No,Medium,2,1,5,Yes,7.030636408357952
15441,Yes,Air Miles,Postcard,Low,more than 1,No,Low,more than 2,1,4,No,6.869534066161939
15442,Yes,Air Miles,Postcard,High,more than 1,No,Medium,2,more than 1,3,Yes,6.700115914203892
15443,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,4,No,7.185955036044425
15444,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,3,Yes,6.481577129276431
15445,Yes,Air Miles,Postcard,High,more than 1,No,Medium,more than 2,1,4,Yes,6.991406851477747
15446,Yes,Cash Back,Postcard,Medium,1,No,Low,1,1,3,Yes,7.02509377139937
15447,Yes,Air Miles,Postcard,Low,1,Yes,Medium,2,1,3,Yes,6.703188113240863
15448,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,1,4,No,6.846411648741085
15449,Yes,Cash Back,Letter,Low,more than 1,Yes,Low,more than 2,1,3,Yes,6.69641677311769
15450,Yes,Points,Postcard,Low,1,No,Low,2,1,4,Yes,7.157346000311195
15451,Yes,Cash Back,Postcard,Low,1,No,Low,1,1,5,Yes,6.9676737691933806
15452,Yes,Air Miles,Postcard,Low,1,No,Medium,2,1,5,Yes,7.174532867316408
15453,Yes,Points,Postcard,Low,1,No,Low,1,1,3,No,6.948897222313312
15454,Yes,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,6.856988161928484
15455,Yes,Air Miles,Postcard,High,1,Yes,Low,more than 2,1,2,Yes,6.8949233001667585
15456,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,1,2,Yes,7.050556077613808
15457,Yes,Air Miles,Postcard,Medium,more than 1,Yes,High,2,1,3,Yes,6.597827597583036
15458,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,6.878326468291325
15459,Yes,Air Miles,Postcard,Low,more than 1,No,Low,1,more than 1,2,No,6.586516423001513
15460,Yes,Points,Postcard,Low,1,No,Low,more than 2,1,2,Yes,6.863280788880307
15461,Yes,Points,Letter,High,1,No,Low,more than 2,more than 1,4,No,6.609012259170931
15462,Yes,Cash Back,Letter,Low,1,No,Low,more than 2,1,4,No,6.85593553025234
15463,Yes,Points,Postcard,High,1,No,Low,2,1,6,Yes,6.990486676579602
15464,Yes,Air Miles,Postcard,Low,1,Yes,High,2,more than 1,4,No,6.668863370699788
15465,Yes,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,6.550365794105536
15466,Yes,Points,Letter,High,more than 1,No,Low,more than 2,more than 1,5,Yes,7.039660349862076
15467,Yes,Air Miles,Postcard,Low,1,No,High,1,1,5,Yes,6.776506992372183
15468,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,4,No,7.095271652653196
15469,Yes,Cash Back,Postcard,Low,1,No,Low,2,1,3,Yes,6.998737926694008
15470,Yes,Points,Postcard,Medium,1,No,Low,2,more than 1,4,Yes,6.960110509316065
15471,Yes,Cash Back,Letter,Low,more than 1,No,Low,2,1,3,Yes,7.1872791637324545
15472,Yes,Points,Postcard,Medium,1,No,Low,1,1,4,Yes,6.900227012561346
15473,Yes,Cash Back,Postcard,Low,more than 1,No,Low,more than 2,1,5,Yes,7.059832381862487
15474,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,6.821652579928726
15475,Yes,Points,Postcard,Medium,more than 1,No,Low,1,1,3,Yes,6.73667035411417
15476,Yes,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,7.134691628535043
15477,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,6.671083127438101
15478,Yes,Points,Postcard,Medium,1,No,High,2,1,4,Yes,6.946254578132747
15479,Yes,Cash Back,Postcard,Low,1,No,Low,more than 2,1,4,Yes,6.860401582598667
15480,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,No,6.9874902470009905
15481,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,2,No,6.865369562485699
15482,Yes,Points,Letter,Low,more than 1,No,Medium,1,1,3,Yes,6.9598732332442435
15483,Yes,Air Miles,Letter,Medium,more than 1,No,Low,1,more than 1,3,Yes,6.885254013635623
15484,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,Yes,7.028201432058005
15485,Yes,Cash Back,Letter,Low,1,No,High,1,1,4,Yes,6.940222469119639
15486,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,No,6.97658146991199
15487,Yes,Air Miles,Postcard,Medium,1,No,High,1,1,3,No,6.963426476352598
15488,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,2,No,6.5546454012079005
15489,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,4,Yes,6.949616733077055
15490,Yes,Points,Letter,Low,1,No,Low,more than 2,1,3,Yes,6.88423073393518
15491,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,2,Yes,6.788126791526606
15492,Yes,Points,Postcard,Medium,1,No,Low,1,1,4,No,6.656405135777747
15493,Yes,Points,Postcard,Medium,1,No,Low,1,1,6,No,6.984253249954862
15494,Yes,Points,Postcard,Low,1,No,Medium,2,1,4,Yes,7.304852137419785
15495,Yes,Points,Postcard,Medium,more than 1,No,Medium,1,1,2,Yes,7.10434949506281
15496,Yes,Air Miles,Letter,Medium,1,No,Low,more than 2,1,2,Yes,6.532334292222349
15497,Yes,Points,Postcard,Low,1,No,Low,1,1,5,Yes,6.636602508481567
15498,Yes,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,7.01301578963963
15499,Yes,Air Miles,Letter,Medium,1,No,Low,2,1,4,No,6.836796190041643
15500,Yes,Points,Letter,High,1,Yes,Low,1,1,6,Yes,6.9650803456014065
15501,Yes,Points,Postcard,Low,1,No,Low,more than 2,more than 1,3,Yes,6.627048820266781
15502,Yes,Air Miles,Letter,Medium,1,No,High,1,1,3,Yes,7.057252290128048
15503,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,more than 1,2,No,7.089034626197648
15504,Yes,Air Miles,Postcard,Medium,1,No,High,2,1,4,No,6.976348070447749
15505,Yes,Cash Back,Postcard,Low,more than 1,No,Low,more than 2,1,2,Yes,6.965316389506668
15506,Yes,Points,Postcard,High,1,No,High,2,more than 1,4,Yes,6.926577033222725
15507,Yes,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,6.97844670710467
15508,Yes,Air Miles,Postcard,Low,more than 1,No,Medium,1,1,3,Yes,6.969555679887584
15509,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,3,Yes,6.481577129276431
15510,Yes,Points,Letter,Low,1,No,Medium,2,1,3,Yes,6.888317585089662
15511,Yes,Points,Letter,Medium,1,No,Low,1,more than 1,5,No,6.907755278982137
15512,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,No,7.124075604948222
15513,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,2,No,6.998966159035521
15514,Yes,Points,Postcard,Medium,1,Yes,High,more than 2,more than 1,3,No,6.961769867288376
15515,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.615395616979245
15516,Yes,Points,Postcard,Low,1,No,Low,2,1,6,Yes,6.985410523547741
15517,Yes,Air Miles,Letter,Medium,1,Yes,Low,1,1,1,No,6.816188085456647
15518,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,2,Yes,7.0217533830355485
15519,Yes,Air Miles,Postcard,High,1,No,Low,2,1,4,Yes,6.874715424903937
15520,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,6.942881080957511
15521,Yes,Points,Letter,High,more than 1,No,Low,2,1,3,Yes,7.026426808699636
15522,Yes,Points,Postcard,Medium,more than 1,No,High,more than 2,1,3,No,6.971903098805889
15523,Yes,Points,Postcard,High,more than 1,No,Medium,2,1,3,Yes,7.207674669098396
15524,Yes,Air Miles,Letter,High,more than 1,No,High,2,1,2,Yes,6.9363427358340495
15525,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,2,No,7.1508975168030355
15526,Yes,Points,Letter,Low,more than 1,No,Low,1,1,4,Yes,6.44532291523272
15527,Yes,Air Miles,Postcard,Medium,1,No,Medium,more than 2,1,5,Yes,7.113345671048758
15528,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,3,Yes,7.1751070849606675
15529,Yes,Points,Postcard,Low,1,Yes,Low,1,1,4,Yes,7.03592859270512
15530,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,6.894670039433482
15531,Yes,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,7.055312843339752
15532,Yes,Cash Back,Letter,Low,1,Yes,Low,1,more than 1,3,Yes,7.1127348596686755
15533,Yes,Air Miles,Letter,Medium,1,No,Low,2,1,3,Yes,7.084016844396216
15534,Yes,Air Miles,Postcard,Medium,1,Yes,Low,1,1,2,No,7.120646453831996
15535,Yes,Points,Postcard,Low,more than 1,No,Medium,more than 2,1,1,Yes,6.6083379503119355
15536,Yes,Air Miles,Postcard,High,1,No,Medium,2,1,3,Yes,7.291315551702252
15537,Yes,Air Miles,Postcard,High,more than 1,No,Low,2,1,4,Yes,6.900982394694708
15538,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,No,7.093819822054926
15539,Yes,Points,Postcard,Low,1,No,High,2,1,2,Yes,7.204706757441067
15540,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,No,6.690531670178918
15541,Yes,Air Miles,Postcard,High,1,No,Medium,1,more than 1,4,Yes,7.081288329743012
15542,Yes,Air Miles,Letter,Medium,more than 1,No,Low,2,1,4,Yes,7.060476365999801
15543,Yes,Points,Postcard,Medium,more than 1,No,High,more than 2,1,3,No,6.971903098805889
15544,Yes,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.914730892718563
15545,Yes,Points,Letter,Medium,more than 1,No,Medium,1,1,5,Yes,6.884486652042782
15546,Yes,Points,Postcard,Low,more than 1,No,High,1,1,4,Yes,6.5326981270453555
15547,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,No,6.980075940561763
15548,Yes,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,5,No,6.693633409638385
15549,Yes,Points,Letter,Medium,1,No,Low,1,1,2,Yes,6.790940524390302
15550,Yes,Cash Back,Postcard,High,more than 1,No,Medium,1,1,3,No,6.862234763680328
15551,Yes,Points,Postcard,Low,more than 1,No,Low,more than 2,1,3,Yes,6.78247546255538
15552,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,No,7.191617565331053
15553,Yes,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,7.2061918143317785
15554,Yes,Air Miles,Postcard,High,1,No,Medium,more than 2,1,2,Yes,6.963899289600177
15555,Yes,Points,Postcard,Low,1,Yes,Low,1,1,5,No,6.717199917261079
15556,Yes,Points,Postcard,Medium,1,No,Medium,1,more than 1,2,No,6.918695219020472
15557,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,5,No,6.96979066990159
15558,Yes,Points,Postcard,Medium,1,Yes,Low,more than 2,1,4,Yes,7.167809184316444
15559,Yes,Air Miles,Letter,High,1,No,Medium,1,1,5,Yes,6.955354257781416
15560,Yes,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,5,No,7.158708530935614
15561,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,3,Yes,7.027536317301194
15562,Yes,Cash Back,Letter,Low,1,No,Medium,2,1,5,Yes,7.25063551189868
15563,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,7.162397497355718
15564,Yes,Air Miles,Letter,Medium,1,No,Low,1,more than 1,6,Yes,6.979610716082565
15565,Yes,Points,Letter,Low,1,No,Medium,more than 2,1,3,Yes,6.831953565565855
15566,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,more than 1,4,No,6.963899289600177
15567,Yes,Air Miles,Postcard,High,1,No,High,2,1,5,No,6.92510391731675
15568,Yes,Points,Postcard,Low,more than 1,Yes,Low,1,1,4,No,7.292166977892469
15569,Yes,Air Miles,Letter,High,1,No,Low,2,1,3,Yes,6.505784060128229
15570,Yes,Air Miles,Postcard,Low,1,Yes,High,2,1,4,Yes,7.238317227063617
15571,Yes,Cash Back,Postcard,High,1,No,Low,more than 2,1,3,No,6.754604099487962
15572,Yes,Points,Letter,Low,1,No,Low,2,1,5,Yes,7.142234339960092
15573,Yes,Air Miles,Letter,High,1,No,Medium,2,1,5,No,7.049254841255837
15574,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,No,6.977281341630747
15575,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,5,No,6.9909468698689015
15576,Yes,Cash Back,Postcard,Low,more than 1,No,Medium,2,1,3,Yes,6.948657270302562
15577,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,7.493038813666137
15578,Yes,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,2,No,6.818924065275521
15579,Yes,Points,Letter,Low,more than 1,No,Medium,1,1,3,Yes,6.9598732332442435
15580,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,6.821652579928726
15581,Yes,Cash Back,Postcard,Medium,1,Yes,Low,2,1,4,No,7.000106540046323
15582,Yes,Points,Postcard,Low,1,No,Low,more than 2,more than 1,4,Yes,6.9541616517962925
15583,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,more than 2,1,4,No,6.709913910530146
15584,Yes,Points,Letter,Medium,1,No,Low,2,1,4,Yes,7.086946942767164
15585,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,3,No,6.940948246337901
15586,Yes,Air Miles,Letter,Medium,1,No,Low,more than 2,1,1,No,6.576121319001174
15587,Yes,Air Miles,Letter,Low,more than 1,No,Medium,2,1,2,Yes,6.996223926969745
15588,Yes,Cash Back,Postcard,Low,1,No,Low,2,1,4,No,7.219459007275827
15589,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,1,Yes,6.996223926969745
15590,Yes,Air Miles,Postcard,Low,1,Yes,Low,1,1,3,No,7.077287060847698
15591,Yes,Points,Postcard,Low,more than 1,No,Low,2,1,6,Yes,6.766767585681159
15592,Yes,Points,Postcard,Low,1,No,Low,2,1,5,Yes,7.108039536150264
15593,Yes,Points,Postcard,Medium,1,Yes,High,more than 2,more than 1,3,No,6.961769867288376
15594,Yes,Air Miles,Postcard,Medium,1,No,High,more than 2,1,3,No,6.754021179040095
15595,Yes,Air Miles,Postcard,High,1,Yes,High,2,1,3,No,7.167616413231509
15596,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,more than 2,more than 1,4,Yes,6.830334132013552
15597,Yes,Cash Back,Postcard,Medium,1,Yes,Low,2,1,4,No,7.000106540046323
15598,Yes,Air Miles,Postcard,High,1,No,Medium,more than 2,1,2,Yes,6.963899289600177
15599,Yes,Points,Postcard,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.918200536843676
15600,Yes,Points,Postcard,Low,more than 1,No,High,1,1,2,No,6.537777963803526
15601,Yes,Points,Postcard,Low,1,Yes,Low,1,1,5,No,6.717199917261079
15602,Yes,Cash Back,Letter,Medium,more than 1,No,Low,2,1,3,No,6.973308909721576
15603,Yes,Air Miles,Letter,Low,1,No,High,1,1,3,No,6.826816336476785
15604,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.615395616979245
15605,Yes,Cash Back,Letter,High,1,No,Low,2,1,6,No,6.97914527506881
15606,Yes,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.185008155943379
15607,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,4,Yes,6.900730664045173
15608,Yes,Air Miles,Postcard,Medium,1,No,High,2,1,4,No,6.976348070447749
15609,Yes,Points,Letter,Medium,1,No,Low,1,1,1,No,7.259643786186909
15610,Yes,Air Miles,Letter,Low,1,No,High,1,1,4,Yes,7.177973237682275
15611,Yes,Air Miles,Postcard,Low,more than 1,No,Low,more than 2,1,4,No,7.107630203356993
15612,Yes,Points,Postcard,Medium,1,No,Medium,2,1,3,Yes,7.050122520269059
15613,Yes,Points,Postcard,Low,1,No,Low,2,1,3,Yes,7.186901020411631
15614,Yes,Points,Letter,Low,more than 1,No,Low,1,1,6,Yes,7.142036574706803
15615,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,4,Yes,6.849066282633458
15616,Yes,Cash Back,Postcard,Medium,1,No,Low,more than 2,1,3,No,6.858827605358713
15617,Yes,Air Miles,Postcard,Low,1,No,Low,2,more than 1,3,Yes,6.887552571664617
15618,Yes,Points,Postcard,Medium,1,No,Low,1,1,2,Yes,6.8611876431658025
15619,Yes,Cash Back,Postcard,Low,more than 1,Yes,Medium,more than 2,1,4,No,6.879870075492601
15620,Yes,Points,Postcard,Low,1,No,Low,2,1,3,Yes,7.186901020411631
15621,Yes,Air Miles,Letter,Medium,1,No,Medium,1,1,5,No,6.7875630936537314
15622,Yes,Points,Letter,Low,more than 1,No,Low,1,1,3,No,7.067319848653476
15623,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,2,Yes,6.935127225777988
15624,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,5,Yes,7.027758071376834
15625,Yes,Air Miles,Postcard,High,1,No,Medium,more than 2,1,2,Yes,6.963899289600177
15626,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,4,Yes,6.821380063235392
15627,Yes,Points,Postcard,Medium,1,No,High,2,1,4,Yes,6.589613999045648
15628,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,1,Yes,6.791502322157887
